1723823241.000000, 1723823241.000000, 1723823241.000000
32.000000, 32.000000, 32.000000
-86,1,36
-74,8,27
-72,26,8
-72,26,1
-45,21,10
-29,21,22
-24,24,26
-18,22,28
-8,30,34
-12,30,26
-16,30,30
-18,28,24
-21,18,28
-16,18,42
-6,24,54
-9,58,35
-12,68,37
-7,60,52
-24,46,49
-28,46,46
-28,44,33
-30,44,28
-38,42,37
-29,46,29
-30,39,28
-42,24,48
-40,27,49
-43,28,40
-38,30,43
-37,31,43
-36,34,42
-36,32,42
-34,34,45
-29,35,46
-34,34,44
-35,35,43
-32,36,43
-32,35,43
-35,36,41
-33,40,43
-34,38,44
-36,37,42
-37,36,42
-36,35,45
-34,38,43
-35,37,42
-32,38,41
-31,38,42
-31,38,41
-34,37,41
-32,37,42
-30,34,44
-32,37,42
-34,38,41
-34,38,42
-34,38,43
-34,38,41
-36,38,40
-34,39,42
-33,39,42
-35,39,42
-35,37,42
-34,37,43
-32,38,41
-31,38,41
-33,41,40
-32,39,42
-32,40,41
-33,38,41
-34,38,41
-32,39,43
-33,39,42
-34,39,43
-32,40,42
-31,39,42
-31,41,39
-32,40,40
-34,40,41
-33,40,45
-32,38,46
-32,38,45
-31,38,44
-31,40,44
-27,40,46
-26,47,40
-28,47,42
-26,52,35
-27,46,27
-16,46,39
-20,37,47
-21,38,27
-8,38,50
-28,35,19
-9,54,18
-59,56,-26
-78,58,-58
-48,21,-15
-57,29,14
-128,-5,117
8,90,-1
-44,31,23
-67,48,54
-33,19,62
-50,12,61
-28,20,61
-41,22,49
-37,25,29
-31,26,34
-47,30,32
-42,35,24
-21,34,30
-30,32,35
-32,38,13
-31,33,18
-42,24,24
-35,31,13
-22,33,9
-37,22,13
-42,30,9
-42,38,7
-35,11,12
-42,33,16
-51,29,14
-45,7,19
-72,31,16
-65,9,25
-68,10,31
-88,21,22
-86,-9,31
-84,0,35
-84,-1,38
-65,-12,43
-60,-23,37
-95,18,61
-114,-72,42
-67,-21,29
-24,-16,34
-42,-10,45
-52,-26,49
-46,-18,39
-48,-20,33
-55,-24,37
-48,-23,40
-44,-23,43
-42,-23,46
-44,-23,44
-44,-23,42
-47,-23,41
-48,-24,40
-47,-22,41
-45,-23,42
-45,-23,42
-47,-23,41
-47,-23,41
-46,-23,42
-45,-22,42
-46,-22,42
-46,-23,42
-46,-23,42
-45,-23,42
-46,-23,42
-46,-23,41
-47,-23,41
-47,-23,41
-47,-22,42
-46,-22,42
-45,-22,42
-46,-22,42
-47,-23,41
-46,-23,41
-46,-23,41
-46,-23,42
-46,-23,42
-46,-23,41
-47,-23,41
-46,-23,42
-46,-23,42
-46,-23,42
-46,-23,42
-46,-23,42
-46,-23,41
-47,-23,41
-47,-22,41
-45,-22,42
-45,-23,42
-48,-24,40
-48,-24,40
-47,-23,41
-46,-23,41
-45,-22,42
-46,-23,41
-47,-23,41
-47,-23,41
-47,-23,41
-47,-22,41
-46,-22,41
-46,-21,41
-47,-22,41
-47,-22,41
-47,-22,41
-47,-23,41
-47,-22,41
-47,-22,40
-47,-22,41
-47,-22,40
-47,-22,41
-47,-22,41
-47,-22,41
-47,-21,40
-48,-21,39
-48,-21,40
-47,-21,41
