1723720535.000000, 1723720535.000000, 1723720535.000000
32.000000, 32.000000, 32.000000
-44,18,45
-46,19,43
-44,19,45
-44,19,46
-43,19,47
-42,18,47
-43,18,46
-45,18,45
-45,18,45
-44,18,45
-44,18,45
-43,18,46
-44,18,46
-44,18,45
-44,18,46
-44,18,46
-43,18,46
-43,19,46
-44,18,46
-44,18,45
-44,18,46
-44,18,46
-43,18,46
-44,18,45
-45,18,45
-44,18,46
-44,18,46
-44,18,46
-44,18,46
-44,18,46
-44,18,46
-44,18,46
-44,18,46
-44,18,46
-44,18,45
-44,18,46
-44,18,46
-44,18,46
-44,18,45
-45,18,46
-44,18,46
-44,18,46
-44,18,46
-44,18,46
-44,18,46
-45,18,45
-44,17,45
-43,18,46
-44,18,47
-44,18,46
-44,18,45
-44,19,45
-44,18,45
-44,18,46
-44,18,46
-44,18,46
-44,18,45
-44,17,45
-45,16,45
-44,16,46
-43,18,47
-44,18,46
-44,21,44
-46,21,44
-45,21,44
-44,19,46
-43,18,46
-43,16,47
-44,15,47
-44,16,46
-44,18,45
-45,19,44
-45,19,44
-44,20,45
-44,20,45
-44,19,46
-44,18,46
-44,18,46
-44,18,45
-44,18,45
-44,18,45
-44,18,46
-44,18,45
-44,18,45
-44,18,45
-44,18,46
-44,19,45
-44,19,46
-44,18,45
-44,18,45
-44,18,45
-44,17,46
-44,18,46
-44,18,45
-45,19,45
-45,19,45
-44,20,45
-45,20,45
-45,19,45
-44,18,46
-44,17,46
-44,17,46
-44,17,45
-44,18,46
-44,18,45
-44,18,45
-44,18,46
-45,19,45
-45,18,45
-45,18,45
-45,18,45
-45,18,44
-45,19,45
-45,19,44
-45,19,45
-45,19,44
-45,19,44
-46,18,44
-44,16,45
-44,16,45
-45,19,45
-45,20,44
-45,20,44
-45,18,44
-45,18,46
-44,17,45
-44,17,45
-44,18,45
-45,19,44
-45,19,44
-44,19,45
-45,19,46
-45,18,45
-44,17,44
-44,19,45
-45,20,45
-45,19,44
-45,18,45
-44,18,46
-44,19,45
-45,18,45
-45,17,45
-44,18,45
-44,18,45
-44,19,45
-44,19,46
-43,19,46
-45,19,45
-46,19,44
-45,18,44
-44,18,45
-44,18,46
-44,18,46
-44,18,45
-44,18,45
-44,18,45
-44,19,45
-45,18,45
-45,18,45
-45,18,45
-45,18,44
-44,18,45
-44,18,46
-44,19,45
-45,18,45
-45,18,45
-44,18,45
-44,18,45
-45,18,45
-44,19,45
-44,19,44
-44,19,45
-44,18,46
-43,17,45
-45,16,46
-45,15,46
-44,17,46
-45,19,45
-45,21,44
-47,22,42
-46,23,43
-44,22,44
-43,19,46
-42,18,47
-43,15,47
-44,15,47
-44,13,45
-44,15,46
-45,16,46
-44,19,44
-47,21,44
-47,22,43
-45,22,43
-45,22,44
-44,20,46
-43,18,46
-43,17,46
