1723818817.000000, IBI
20.406250,0.671875
21.109375,0.703125
21.906250,0.796875
22.734375,0.828125
23.562500,0.828125
24.281250,0.718750
24.953125,0.671875
25.609375,0.656250
26.265625,0.656250
26.984375,0.718750
27.765625,0.781250
28.625000,0.859375
29.484375,0.859375
30.343750,0.859375
31.109375,0.765625
31.828125,0.718750
32.562500,0.734375
33.343750,0.781250
34.250000,0.906250
35.156250,0.906250
35.937500,0.781250
36.703125,0.765625
37.484375,0.781250
38.343750,0.859375
39.265625,0.921875
40.078125,0.812500
40.843750,0.765625
41.656250,0.812500
42.531250,0.875000
43.468750,0.937500
44.343750,0.875000
45.125000,0.781250
45.906250,0.781250
46.734375,0.828125
47.609375,0.875000
48.484375,0.875000
49.250000,0.765625
50.031250,0.781250
50.796875,0.765625
51.593750,0.796875
52.343750,0.750000
53.015625,0.671875
53.734375,0.718750
54.515625,0.781250
55.453125,0.937500
56.406250,0.953125
57.281250,0.875000
58.015625,0.734375
58.718750,0.703125
59.421875,0.703125
60.187500,0.765625
61.078125,0.890625
62.000000,0.921875
62.796875,0.796875
63.562500,0.765625
64.343750,0.781250
65.171875,0.828125
66.062500,0.890625
66.937500,0.875000
67.703125,0.765625
68.453125,0.750000
69.203125,0.750000
70.031250,0.828125
70.937500,0.906250
71.843750,0.906250
72.656250,0.812500
73.421875,0.765625
74.203125,0.781250
75.078125,0.875000
76.031250,0.953125
76.859375,0.828125
77.640625,0.781250
78.437500,0.796875
79.312500,0.875000
80.265625,0.953125
81.140625,0.875000
82.000000,0.859375
82.875000,0.875000
83.781250,0.906250
84.656250,0.875000
85.453125,0.796875
86.281250,0.828125
87.218750,0.937500
88.203125,0.984375
89.046875,0.843750
89.906250,0.859375
90.734375,0.828125
91.593750,0.859375
92.390625,0.796875
93.156250,0.765625
93.937500,0.781250
94.765625,0.828125
95.625000,0.859375
96.406250,0.781250
97.171875,0.765625
97.984375,0.812500
98.828125,0.843750
99.671875,0.843750
100.437500,0.765625
101.156250,0.718750
101.875000,0.718750
102.640625,0.765625
103.468750,0.828125
104.281250,0.812500
105.031250,0.750000
105.765625,0.734375
106.562500,0.796875
107.484375,0.921875
108.375000,0.890625
109.203125,0.828125
110.046875,0.843750
110.921875,0.875000
111.765625,0.843750
112.515625,0.750000
113.265625,0.750000
114.000000,0.734375
114.765625,0.765625
115.500000,0.734375
116.156250,0.656250
116.812500,0.656250
117.421875,0.609375
118.140625,0.718750
122.843750,0.906250
127.265625,0.718750
127.984375,0.718750
128.687500,0.703125
129.453125,0.765625
130.265625,0.812500
131.078125,0.812500
131.828125,0.750000
132.531250,0.703125
133.250000,0.718750
134.000000,0.750000
134.828125,0.828125
135.718750,0.890625
136.531250,0.812500
137.296875,0.765625
138.062500,0.765625
138.859375,0.796875
139.687500,0.828125
140.484375,0.796875
141.218750,0.734375
141.890625,0.671875
146.812500,0.671875
147.468750,0.656250
148.125000,0.656250
148.828125,0.703125
149.578125,0.750000
150.296875,0.718750
150.953125,0.656250
151.578125,0.625000
152.218750,0.640625
152.890625,0.671875
153.593750,0.703125
154.265625,0.671875
154.921875,0.656250
155.546875,0.625000
156.218750,0.671875
156.937500,0.718750
157.718750,0.781250
165.046875,0.828125
165.968750,0.921875
166.875000,0.906250
167.750000,0.875000
168.578125,0.828125
169.359375,0.781250
170.140625,0.781250
170.937500,0.796875
171.671875,0.734375
172.390625,0.718750
173.078125,0.687500
173.796875,0.718750
174.515625,0.718750
175.265625,0.750000
175.968750,0.703125
176.656250,0.687500
177.359375,0.703125
178.125000,0.765625
179.031250,0.906250
179.875000,0.843750
180.671875,0.796875
181.484375,0.812500
182.312500,0.828125
183.109375,0.796875
183.828125,0.718750
184.515625,0.687500
185.250000,0.734375
186.000000,0.750000
186.781250,0.781250
187.531250,0.750000
188.203125,0.671875
188.875000,0.671875
189.593750,0.718750
190.421875,0.828125
191.343750,0.921875
192.218750,0.875000
192.968750,0.750000
193.656250,0.687500
194.375000,0.718750
195.140625,0.765625
195.843750,0.703125
196.562500,0.718750
197.218750,0.656250
197.875000,0.656250
198.546875,0.671875
199.250000,0.703125
206.046875,0.718750
206.796875,0.750000
207.687500,0.890625
208.500000,0.812500
209.421875,0.921875
210.156250,0.734375
210.906250,0.750000
214.484375,0.671875
215.187500,0.703125
215.921875,0.734375
216.656250,0.734375
217.343750,0.687500
217.984375,0.640625
218.640625,0.656250
219.328125,0.687500
220.140625,0.812500
220.953125,0.812500
229.718750,0.765625
233.781250,0.625000
234.406250,0.625000
235.140625,0.734375
239.703125,0.890625
240.546875,0.843750
241.390625,0.843750
242.140625,0.750000
242.859375,0.718750
243.609375,0.750000
244.390625,0.781250
245.234375,0.843750
246.046875,0.812500
250.781250,0.765625
251.546875,0.765625
252.328125,0.781250
253.234375,0.906250
254.156250,0.921875
260.531250,0.890625
261.390625,0.859375
262.234375,0.843750
263.109375,0.875000
264.000000,0.890625
264.890625,0.890625
265.687500,0.796875
266.421875,0.734375
267.156250,0.734375
267.921875,0.765625
268.750000,0.828125
269.625000,0.875000
270.500000,0.875000
271.343750,0.843750
272.203125,0.859375
273.031250,0.828125
273.828125,0.796875
274.562500,0.734375
275.218750,0.656250
275.906250,0.687500
276.609375,0.703125
281.453125,0.921875
282.312500,0.859375
283.015625,0.703125
283.656250,0.640625
284.265625,0.609375
284.875000,0.609375
285.546875,0.671875
289.968750,0.843750
290.796875,0.828125
291.656250,0.859375
292.437500,0.781250
293.140625,0.703125
293.812500,0.671875
294.515625,0.703125
295.265625,0.750000
301.500000,0.890625
302.312500,0.812500
303.125000,0.812500
304.031250,0.906250
304.953125,0.921875
305.812500,0.859375
306.562500,0.750000
311.937500,0.687500
312.656250,0.718750
313.453125,0.796875
314.359375,0.906250
315.203125,0.843750
316.015625,0.812500
316.828125,0.812500
317.656250,0.828125
318.484375,0.828125
319.218750,0.734375
319.890625,0.671875
320.578125,0.687500
321.281250,0.703125
322.015625,0.734375
322.765625,0.750000
323.453125,0.687500
324.140625,0.687500
324.828125,0.687500
325.593750,0.765625
326.375000,0.781250
329.796875,0.750000
330.625000,0.828125
331.421875,0.796875
332.125000,0.703125
345.906250,0.531250
346.390625,0.484375
346.875000,0.484375
347.312500,0.437500
347.765625,0.453125
348.234375,0.468750
348.703125,0.468750
349.171875,0.468750
360.078125,0.593750
360.656250,0.578125
361.281250,0.625000
361.859375,0.578125
362.468750,0.609375
363.078125,0.609375
363.671875,0.593750
364.234375,0.562500
364.796875,0.562500
365.343750,0.546875
365.906250,0.562500
366.531250,0.625000
367.203125,0.671875
367.906250,0.703125
368.625000,0.718750
380.453125,0.593750
381.093750,0.640625
381.750000,0.656250
382.406250,0.656250
383.109375,0.703125
383.765625,0.656250
384.406250,0.640625
385.031250,0.625000
385.687500,0.656250
386.359375,0.671875
387.015625,0.656250
387.687500,0.671875
388.343750,0.656250
392.390625,0.656250
395.671875,0.640625
396.281250,0.609375
396.968750,0.687500
397.640625,0.671875
398.328125,0.687500
407.343750,0.640625
407.984375,0.640625
408.609375,0.625000
409.250000,0.640625
409.875000,0.625000
410.500000,0.625000
411.125000,0.625000
411.703125,0.578125
412.265625,0.562500
412.796875,0.531250
413.375000,0.578125
413.968750,0.593750
414.625000,0.656250
420.171875,0.640625
428.656250,0.750000
429.406250,0.750000
434.109375,0.734375
434.812500,0.703125
435.531250,0.718750
436.234375,0.703125
436.968750,0.734375
444.250000,0.671875
444.875000,0.625000
450.468750,0.687500
451.187500,0.718750
451.921875,0.734375
452.625000,0.703125
453.328125,0.703125
460.406250,0.640625
461.078125,0.671875
461.750000,0.671875
462.453125,0.703125
463.125000,0.671875
463.750000,0.625000
